,,abiotic,abiotic,abiotic,abiotic,abiotic,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,toxicity
,,antioxidant,drought,metal,uv,salt,antifeedant,arbuscula,attractant,germination,herbicidal,hppd,hyphal,phytotoxicity,quorum sensing,repulsive,toxicant,antidiabetic,cardiovascular,obesity,rheumatism,antibacterial,antifungal,antimicrobial,antiparasitic,antiviral,anti-inflammatory,arthritis,burns,wound,anticancer,cytotoxicity,sedative,toxicity
alkaloid,piperidine,0.7221229361709105,0.9689257431424309,0.8724360971290847,0.9469634864160286,0.9207137118591268,0.9725287337476021,0.973295240281353,0.9728238592579233,0.9633675460313816,0.9725738223672346,0.9732829433850896,0.9731804692495614,0.9683027003984195,0.9696922496761817,0.9730943909757177,0.9728484530504501,0.9527512255906609,0.9398435834795298,0.956989555836107,0.9730493023560853,0.8943532652358545,0.9145447689003295,0.8858848026758046,0.969188076929383,0.9389090193635127,0.9077814759554689,0.9469429915889229,0.9687781803872703,0.9463855322916496,0.955161417258284,0.8157883950090997,0.9666631142299683,0.8729812595300946
alkaloid,purine,0.727049892607106,0.9757710153957141,0.8798224328179568,0.9536775917758358,0.9266326179272352,0.9792182453148826,0.9799929497794757,0.9795297666868882,0.9705981210342509,0.9792387401419882,0.9799806528832122,0.9798945746093686,0.9750086078273844,0.9765457198603072,0.9797921004738404,0.9795625584102573,0.9566780344641013,0.9421881917004148,0.9613016674591334,0.979747011854208,0.8990096899542556,0.9201931432506435,0.8915331770261186,0.9759431719434015,0.9502713515108786,0.9122411503336558,0.9522552507747044,0.9752135560984407,0.9531160335131413,0.9617771474479841,0.8235928251709269,0.9699750782902395,0.8787853945664115
alkaloid,putrescine,0.7413962715810529,0.9917897722614812,0.8931604662983063,0.9690815038284337,0.94180698791625,0.9949090849469594,0.9956837894115526,0.9952779918348609,0.9862561689429588,0.9949213818432228,0.9956714925152892,0.9955772163106033,0.9908142184912528,0.9921217884605925,0.9954829401059173,0.9952452001114919,0.9715982685970062,0.9542965355544261,0.9756726402256071,0.9954378514862848,0.9139135282254759,0.935162564968602,0.9066255677067109,0.9913962715810529,0.9589365644111426,0.9267432899936057,0.9658228263186371,0.9908470102146218,0.9682986014329983,0.9767383712351002,0.8314546408486498,0.9855347510288404,0.8902379039530423
alkaloid,pyridine,0.6738207276483416,0.916934465740847,0.86169680772573,0.9004238330245447,0.8776007935597055,0.9205210604843338,0.9212547752947157,0.9208079880638127,0.911540227246643,0.9208858684068141,0.9212588742601368,0.9211400042629241,0.9164753816136807,0.9178239412372318,0.9211768949517142,0.9209063632339197,0.8989564034037809,0.8899181846501943,0.9032193274417537,0.9210252332311325,0.8483054876949058,0.8691610237576036,0.8393123575609516,0.9172377891820105,0.8921726156318145,0.8615533439359906,0.8951976521126068,0.9169590595333738,0.896714269318424,0.9065394894328671,0.7792994048302209,0.917737862963388,0.8295076322736141
alkaloid,pyrrolidine,0.7372358216786083,0.9824564279975734,0.8859339902608582,0.9602482333459035,0.9339246774114214,0.9860594186027447,0.9868341230673378,0.9863627420439082,0.9768736370939974,0.9861372989457461,0.9868300241019167,0.9867193520355463,0.9818497811152466,0.9832803200472201,0.9866332737617025,0.9863873358364349,0.9644619697988228,0.9464798084963355,0.9673394435244544,0.9865881851420701,0.9067936252889771,0.927140889639455,0.8985055172074569,0.9825548031676805,0.9526036628355004,0.9193856470626813,0.9573912544473775,0.9820629273171452,0.9594653309504682,0.9684379662573167,0.8255562296076471,0.9768080536472594,0.882076863799577
alkaloid,pyrrolizidine,0.7414659539932121,0.992744831204604,0.8939761604171107,0.9702825006968241,0.9423357544555754,0.9963806135331442,0.9971061304126838,0.9966511452509387,0.987162040301028,0.9963519207751963,0.9970938335164204,0.9969913593808922,0.9922365594923841,0.9934785460149859,0.9969052811070486,0.9967495204210457,0.973037005459822,0.9558254496565067,0.9769310226098933,0.9968601924874162,0.9152784837107114,0.9365275204538375,0.9079495335377351,0.9927694249971307,0.9603179157580627,0.9281246413405256,0.9671549900805037,0.9922447574232264,0.9694012231312816,0.9781197225820203,0.8321063763506091,0.9869652899608139,0.8941524159302192
alkaloid,quinazoline,0.7339935400304963,0.9844280303651358,0.886634913347871,0.9620886688199899,0.9344862356741158,0.988031020970307,0.9888057254349002,0.9883343444114705,0.9788370415307176,0.9880843075207818,0.9888016264694791,0.9886991523339509,0.9838213834828089,0.9852109327605713,0.988604876129265,0.9883589382039973,0.965335049433523,0.9489104949910643,0.9689257431424309,0.9885597875096326,0.9090685510977029,0.929645357511764,0.9011657457657687,0.9846411765670344,0.9536488990178879,0.9214310308078241,0.9593300650915709,0.9839607483071273,0.9616008919348756,0.9712129658474201,0.8293559705530325,0.9789928022167205,0.8854339164794806
alkaloid,quinoline,0.6951681395615746,0.9421349051499401,0.8531709596497844,0.9208530766834451,0.894914823498549,0.9457133019625846,0.9464798084963355,0.9460084274729058,0.9366258956239445,0.9457747864439016,0.9464757095309144,0.9463650374645439,0.9416430292994048,0.9434178813267531,0.9462789591907003,0.9460412191962748,0.923607581446443,0.909232509714548,0.9277311406600974,0.9463322457411749,0.8843271958157761,0.8945582135069109,0.88201537931826,0.9429710940958502,0.9136757882310504,0.8821957337967897,0.9197422570543194,0.942323457559312,0.9237428473053402,0.9302151137053007,0.7968511747634897,0.9367570625174206,0.8507320752242135
alkaloid,quinolizidine,0.7434703480841436,0.9949787673591186,0.8961445131248873,0.9724836451279697,0.9445450968175633,0.9985735600334475,0.9993482644980407,0.998876883474611,0.9893877785247004,0.9985858569297109,0.9993359676017773,0.9992334934662491,0.9943639225459494,0.9957124821695004,0.9991474151924055,0.99890967519798,0.9752955354068633,0.9577396665081733,0.9791649587644079,0.999102326572773,0.9174550343493302,0.9387040710924562,0.9101506779688806,0.9949951632208031,0.9626748208752111,0.9303749733567248,0.9693889262350183,0.994478693577741,0.9716023675624272,0.9803864504599039,0.8337172697611123,0.989182830253644,0.8927300749290878
alkaloid,spermidine,0.7410109688314669,0.9907650309061993,0.8923242773523963,0.9681797314357856,0.941101965863816,0.9940155104851536,0.9947902149497467,0.994318833926317,0.985428177927891,0.9940278073814169,0.9947779180534833,0.9946918397796396,0.9899452378219737,0.9912446098604712,0.9945893656441114,0.9943434277188438,0.9707292879277271,0.953493138331885,0.9749594202423308,0.994544277024479,0.9131265268646194,0.9343591677460609,0.9058959518617501,0.9905272909117738,0.9581003754652325,0.9258989031168533,0.9649620435802003,0.9899616336836582,0.9673148497319276,0.9758857864275057,0.8313152760243314,0.9846411765670344,0.8893771212146054
