,,abiotic,abiotic,abiotic,abiotic,abiotic,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,toxicity
,,antioxidant,drought,metal,uv,salt,antifeedant,arbuscula,attractant,germination,herbicidal,hppd,hyphal,phytotoxicity,quorum sensing,repulsive,toxicant,antidiabetic,cardiovascular,obesity,rheumatism,antibacterial,antifungal,antimicrobial,antiparasitic,antiviral,anti-inflammatory,arthritis,burns,wound,anticancer,cytotoxicity,sedative,toxicity
alkaloid,acridine,0.0010903248020199701,8.197930842255414e-06,0.0010534341132298207,0.0003279172336902166,0.0006681313636438163,4.098965421127707e-06,0.0,0.0,4.508861963240478e-05,4.098965421127707e-06,0.0,0.0,3.2791723369021656e-05,4.0989654211277074e-05,0.0,2.0494827105638537e-05,5.73855158957879e-05,0.00018855240937187454,1.2296896263383123e-05,0.0,0.0005205686084832188,0.0003238182682690889,0.000336115164532472,0.00010657310094932039,0.0004795789542719418,0.0002541358561099179,0.00010657310094932039,6.558344673804331e-05,0.00031562033742683345,0.000602547916905773,0.005312259185781509,3.2791723369021656e-05,0.0016477840992933383
alkaloid,benzylamine,0.00029102654490006724,0.0,0.0006763292944860717,9.427620468593727e-05,0.0003279172336902166,0.0,0.0,0.0,1.6395861684510828e-05,2.4593792526766246e-05,0.0,0.0,8.197930842255414e-06,0.0,0.0,4.098965421127707e-06,5.3286550474660197e-05,0.00036070895705923823,0.00013936482431834205,0.0,0.00012706792805495894,0.00029922447574232266,9.427620468593727e-05,8.197930842255414e-06,9.837517010706498e-05,0.0002172451673197685,4.918758505353249e-05,4.098965421127707e-06,7.788034300142644e-05,7.788034300142644e-05,0.0005123706776409635,2.4593792526766246e-05,0.00041809447295502615
alkaloid,colchicine,0.0007870013608565199,1.6395861684510828e-05,0.00034431309537472744,8.197930842255415e-05,0.0007665065337508813,0.0,0.0,0.0,0.00019265137479300225,0.0,0.0,0.0,3.689068879014937e-05,4.098965421127707e-06,0.0,4.098965421127707e-06,0.0004016986112705153,0.0025372595956780508,0.0007050220524339656,7.788034300142644e-05,0.00018855240937187454,0.0005369644701677296,0.00019675034021412996,6.558344673804331e-05,0.0004426882654817924,0.003598891639750127,0.006681313636438163,0.00013116689347608663,0.000909970323490351,0.000700923087012838,0.005152399534357528,0.00013936482431834205,0.003549704054696595
alkaloid,cyclopeptide,0.00023364102900427932,4.098965421127707e-06,0.0006886261907494549,6.558344673804331e-05,0.00014346378973946976,0.0,0.0,0.0,7.378137758029874e-05,4.098965421127707e-06,0.0,4.098965421127707e-06,5.3286550474660197e-05,0.0002541358561099179,0.0,0.0,0.00011886999721270352,0.00031971930284796117,0.00018445344395074683,2.869275794789395e-05,0.0010206423898607992,0.0015494089291862734,0.0014633306553425915,3.689068879014937e-05,0.0003771048187437491,0.00036480792248036594,0.0028077913134724793,8.197930842255414e-06,0.00020904723647751307,0.00018445344395074683,0.002143758915249791,1.6395861684510828e-05,0.000700923087012838
alkaloid,imidazole,0.004435080585660179,3.2791723369021656e-05,0.010276106310767162,0.0012378875571805675,0.00489826367824761,1.2296896263383123e-05,0.0,4.098965421127707e-06,0.0002172451673197685,3.689068879014937e-05,0.0,0.0,0.00019675034021412996,7.788034300142644e-05,2.0494827105638537e-05,8.197930842255414e-06,0.0007829023954353921,0.0051605974651997835,0.001217392730074929,4.098965421127707e-06,0.003521011296748701,0.00967355839386139,0.002734009935892181,0.0003771048187437491,0.004963847124985653,0.004053876801495303,0.0015740027217130397,0.0004959748159564526,0.0018855240937187454,0.0013772523814989098,0.011542686625895623,0.001992097194668066,0.007246970864553786
alkaloid,indole,0.005427030217573085,0.0002172451673197685,0.006074666754111262,0.0011600072141791412,0.002938958206948566,1.6395861684510828e-05,0.0,5.3286550474660197e-05,0.0007255168795396042,2.4593792526766246e-05,0.0,8.197930842255414e-06,0.00017215654768736372,0.000672230329064944,1.2296896263383123e-05,4.098965421127707e-06,0.0009550589431227558,0.0032258857864275055,0.0013977472086045483,4.918758505353249e-05,0.004226033349182666,0.003025036480792248,0.003246380613533144,0.0002254430981620239,0.003521011296748701,0.004197340591234772,0.0012706792805495892,7.788034300142644e-05,0.0014223410011313144,0.001992097194668066,0.015096489646013346,0.0003238182682690889,0.005623780557787214
alkaloid,indolizidine,4.098965421127707e-06,0.0,8.197930842255414e-06,0.0,3.2791723369021656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.098965421127707e-06,0.0,0.0,4.098965421127707e-06,2.4593792526766246e-05,0.0,0.0,0.0,2.0494827105638537e-05,1.6395861684510828e-05,2.4593792526766246e-05,8.197930842255414e-06,5.73855158957879e-05,8.197930842255414e-06,4.098965421127707e-06,0.0,4.098965421127707e-06,2.4593792526766246e-05,0.0001106720663704481,0.0,1.6395861684510828e-05
alkaloid,isoquinoline,0.0005656572281156236,8.197930842255414e-06,0.0006107458477480283,8.197930842255415e-05,0.0005820530898001345,8.197930842255414e-06,0.0,0.0,2.4593792526766246e-05,1.2296896263383123e-05,0.0,0.0,2.869275794789395e-05,1.2296896263383123e-05,0.0,4.098965421127707e-06,0.00020084930563525765,0.00042629240379728157,0.00013936482431834205,0.0,0.0005410634355888573,0.00042219343837615386,0.0004426882654817924,6.148448131691561e-05,0.0013198668656031218,0.000405797576691643,0.00024183895984653474,2.0494827105638537e-05,0.0001106720663704481,0.00034431309537472744,0.0025946451115738387,7.378137758029874e-05,0.0007583086029086259
alkaloid,isoxazole,0.0005205686084832188,8.197930842255414e-06,0.00031971930284796117,8.197930842255415e-05,0.0005615582626944959,0.0,0.0,0.0,1.6395861684510828e-05,5.3286550474660197e-05,4.098965421127707e-06,0.0,2.0494827105638537e-05,8.197930842255414e-06,0.0,0.0,0.00015576068600285287,0.00031971930284796117,0.0002295420635831516,8.197930842255414e-06,0.000967355839386139,0.000909970323490351,0.0007583086029086259,0.00020904723647751307,0.0009550589431227558,0.0018937220245610008,0.002086373399354003,8.197930842255414e-06,0.00020904723647751307,0.00031562033742683345,0.0014920234132904855,0.0001106720663704481,0.001119017559967864
alkaloid,muscarine,8.197930842255414e-06,0.0,4.098965421127707e-06,0.0,5.3286550474660197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010247413552819268,8.197930842255414e-06,0.0,4.098965421127707e-06,4.098965421127707e-06,0.0,0.0,8.197930842255414e-06,3.2791723369021656e-05,1.2296896263383123e-05,0.0,1.6395861684510828e-05,0.0,8.197930842255414e-06,1.2296896263383123e-05,7.788034300142644e-05
alkaloid,oxazole,0.00029102654490006724,4.098965421127707e-06,0.0006476365365381778,0.0001106720663704481,0.00029922447574232266,0.0,0.0,0.0,1.6395861684510828e-05,2.869275794789395e-05,0.0,0.0,1.2296896263383123e-05,1.6395861684510828e-05,0.0,0.0,0.00034841206079585515,0.0005123706776409635,0.00023364102900427932,0.0,0.001049335147808693,0.0008484858421734354,0.0006886261907494549,2.869275794789395e-05,0.0003894017150071322,0.0006681313636438163,0.00025823482153104554,8.197930842255414e-06,7.788034300142644e-05,0.00024593792526766246,0.001651883064714466,7.378137758029874e-05,0.001008345493597416
