,,abiotic,abiotic,abiotic,abiotic,abiotic,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,toxicity
,,antioxidant,drought,metal,uv,salt,antifeedant,arbuscula,attractant,germination,herbicidal,hppd,hyphal,phytotoxicity,quorum sensing,repulsive,toxicant,antidiabetic,cardiovascular,obesity,rheumatism,antibacterial,antifungal,antimicrobial,antiparasitic,antiviral,anti-inflammatory,arthritis,burns,wound,anticancer,cytotoxicity,sedative,toxicity
alkaloid,muscarine,0.0009004882442669218,0.0,0.0007087246974124738,0.0,0.012635534360936047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027891122077882635,0.003203117509808587,0.0,0.0007952789852246979,0.0009241299594205431,0.0,0.0,0.0023711033204599848,0.0069305929642013335,0.003943969441135342,0.0,0.005463909860393286,0.0,0.0011177764058978273,0.006762711261183064,0.013240453482543872
alkaloid,oxazole,0.00653911464052072,0.0007006292795399092,0.022905891793569652,0.0076679498004893765,0.014513951636204028,0.0,0.0,0.0,0.0018609813107554232,0.011477939518325465,0.0,0.0,0.0019662499357527845,0.0030719972883860545,0.0,0.0,0.025482950474451694,0.028526503383057136,0.01867369590513366,0.0,0.041645878006479,0.03913054944449725,0.02618905858231656,0.004918098063809378,0.02303862941355133,0.02888554469349903,0.016942027668246536,0.0013292889944839768,0.005308962850181892,0.02025647718324666,0.046072580698362814,0.008300125257008201,0.03506686300130808
alkaloid,phenylethylamine,0.0014453010123549593,0.0,0.009858479093051193,0.008913395903462878,0.022880311979756873,0.008512565307587486,0.0,0.0,0.0,0.0,0.0,0.0,0.006856838364306126,0.0,0.0,0.0,0.004704662663101159,0.0035812631408816535,0.0,0.0,0.0017019174946003646,0.0009888309476565453,0.0032617227768572117,0.0,0.002537111062639041,0.0009269779562322247,0.0,0.0,0.001461613464125328,0.001765993571699735,0.0035881054112945113,0.0,0.006710900018913109
alkaloid,piperidine,0.028631700624792807,0.00037748440241193513,0.0228078158580812,0.010098809062585569,0.02999380554154309,0.0008767882797898679,0.0,0.0,0.001754651164864688,0.004417195539701781,0.0,0.0,0.0007062495613253598,0.0016551278892869051,0.0,0.0,0.07026366030411862,0.12283291134435262,0.08348862257001108,0.0,0.032605114214572566,0.02434188633753114,0.019317422123865894,0.011356150185278618,0.039590081053833534,0.04162844370998998,0.06404096024987502,0.01539815183568804,0.015656697234819834,0.019280987040870837,0.06430558902305208,0.10707797269377016,0.06075038320430972
alkaloid,purine,0.02070161935338649,0.00828854687655997,0.0339402062506704,0.012024331032175699,0.022901875754392054,0.0,0.0,0.001276586498275237,0.020856961100146995,0.0010209451404814204,0.0,0.004589160126891078,0.0012242644418639563,0.010998290512006303,0.0,0.0026162237992630242,0.018106688620034,0.06649988526620958,0.03712473214275332,0.0,0.012458727389775206,0.013064870030391317,0.009900275760777446,0.016185919737049005,0.1316697566811471,0.017985274714622645,0.04571134484857029,0.004552171474358491,0.01878954896850201,0.020179965349833684,0.08392431645994,0.005167984003662126,0.06053167596805737
alkaloid,putrescine,0.02442271627649576,0.05564260190112365,0.01736789800421324,0.012615270646418297,0.032650495588054766,0.0,0.0,0.022078565611018005,0.0425851389417614,0.0,0.0,0.004960595751733529,0.014998006020503276,0.009304016708084584,0.0,0.0028279746849888773,0.0012106515842797573,0.009522859085187317,0.00926065823305569,0.0,0.005912388409631095,0.005852488541495398,0.006085212361205627,0.0075658245614681425,0.004896563920886387,0.0042937089032805825,0.0050678063153061234,0.0035786278736664586,0.017301392257516604,0.0031811038281707436,0.03447090194864297,0.0012413929436006965,0.03166014425050276
alkaloid,pyridine,0.02983398758694464,0.001537930476768937,0.2423079746326683,0.06563467896770538,0.08535257742779463,0.0025515518153991436,0.0,0.0019287918745261488,0.004814446232066035,0.024680702093691814,0.003857583749052298,0.0,0.005754742276114885,0.006020758756663409,0.013975424859373687,0.00790569415042095,0.020776550253674548,0.08995476780436634,0.026915787969383945,0.001712971774568829,0.05626754285288789,0.06230152785160463,0.04384836751081983,0.009033028518991544,0.0722448709483266,0.06362808086227631,0.04030910119535208,0.014589413522604525,0.03443491508721459,0.05536875245385607,0.10543453776662219,0.1172690416717812,0.0820700819442837
alkaloid,pyrrolidine,0.054393261465500956,0.0,0.03195436359147283,0.007633816198914529,0.03664647538734182,0.0,0.0,0.0,0.0010719176770937402,0.010074280453834501,0.004723817873727355,0.0,0.0015100693034273654,0.005898193206587261,0.0,0.0,0.04881179777135929,0.027516699359958235,0.021134543444293653,0.0,0.029734947240787978,0.0180021942518396,0.014127026850957994,0.004856236304832225,0.05997179714374561,0.02721956062523714,0.013424445365646851,0.006125320498033961,0.010300432979216739,0.01918679990524883,0.05127533403541097,0.006020315071576379,0.027259589689607743
alkaloid,pyrrolizidine,0.004857571183769505,0.002309547352723061,0.0035841812996604324,0.0028085058960080817,0.004260050588804435,0.016093253423574604,0.0,0.00675853116582813,0.0038340751175720885,0.0027025546486144853,0.0,0.0,0.01836432545495886,0.0012658126437464089,0.0,0.0380898848585444,0.0024706395054428453,0.016550068579595623,0.0005399630218986245,0.0,0.005362541246762576,0.004985103458617366,0.004367854063023365,0.0023159956128831457,0.003997068825070814,0.003797037637357916,0.0013297031102917794,0.0010954637380521763,0.003223760117129093,0.001112887481303098,0.024495676518690526,0.002280037493244811,0.11019026942600882
alkaloid,quinazoline,0.010205370742792473,0.0,0.015943387146533976,0.004495579071889257,0.011263886537772657,0.0,0.0,0.0,0.0007752264088636555,0.006830499112423146,0.005124500385567423,0.0030703171924317168,0.0016381560285560026,0.003199244146288195,0.0,0.0,0.019482376420404027,0.04049810247416944,0.010098891204090632,0.0,0.03727187956183884,0.029766237848975415,0.02623484591569022,0.013463051993584652,0.042227547856402405,0.03085714818326457,0.013666937714573831,0.0016612202297466674,0.015830022825047012,0.048379085937534455,0.07686481229133059,0.016519509186638845,0.049642613142211724
