,,abiotic,abiotic,abiotic,abiotic,abiotic,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,allelopathy,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,pharmaco,toxicity
,,antioxidant,drought,metal,uv,salt,antifeedant,arbuscula,attractant,germination,herbicidal,hppd,hyphal,phytotoxicity,quorum sensing,repulsive,toxicant,antidiabetic,cardiovascular,obesity,rheumatism,antibacterial,antifungal,antimicrobial,antiparasitic,antiviral,anti-inflammatory,arthritis,burns,wound,anticancer,cytotoxicity,sedative,toxicity
alkaloid,muscarine,0.48748995753471824,0.9905067960846682,0.7927727041694677,0.9455165516223705,0.8897214343099802,0.9977127772950107,0.999262186224197,0.9983194241773377,0.9792920266924628,0.9977373710875375,0.9992375924316702,0.9990326441606139,0.9892443147349609,0.9919906215671165,0.9988604876129265,0.9983686117623912,0.9510419570100507,0.916389303339837,0.9589283664803003,0.9987703103736617,0.8352953714482465,0.8778590283812365,0.8206702628256628,0.9905559836697218,0.9255545900214786,0.8612172287714581,0.9393599055598367,0.9895230443835976,0.9438031840763391,0.9612565788395009,0.6671640078044302,0.9789805053204571,0.7859766195012379
alkaloid,oxazole,0.4737912150973094,0.9756931350527127,0.7805167975602958,0.9311291829942122,0.8758751291174107,0.9828827204013707,0.984432129330557,0.9834893672836976,0.9645275532455608,0.983022085225689,0.9844075355380302,0.9842025872669738,0.9744634454263744,0.9772261481202145,0.9840304307192864,0.9835385548687511,0.9376055483595941,0.9031988326146481,0.9450000819793084,0.9839402534800217,0.8246462592841567,0.8664065189946057,0.8085947106950205,0.9758406978078733,0.912249348264498,0.8489285304389173,0.9255136003672673,0.9747257792133266,0.9292190651079667,0.9474102736469315,0.658908691446279,0.9643963863520847,0.7748684232099818
alkaloid,phenylethylamine,0.4875883327048253,0.9905887753930908,0.7930514338181043,0.9456969061009002,0.8899509763735634,0.9978111524651178,0.9993441655326196,0.9984014034857602,0.9793740060008854,0.99781935039596,0.9993195717400928,0.9991146234690365,0.9893590857667525,0.9920726008755391,0.998942466921349,0.9984505910708137,0.9511731239035267,0.9161105736912003,0.9589775540653539,0.9988522896820843,0.8353937466183535,0.8779410076896591,0.8208178255808234,0.9906379629781443,0.9256365693299011,0.8611844370480891,0.9393926972832057,0.9896050236920201,0.9438359757997081,0.961354954009608,0.6673115705595908,0.9790132970438261,0.7858946401928153
alkaloid,piperidine,0.44424587234182095,0.9378514862848617,0.7448721942581692,0.8939269728320572,0.8414274237182535,0.9450574674952043,0.946590480562706,0.9456477185158466,0.9267350920627634,0.945147644734469,0.9465658867701792,0.9463609384991228,0.9366054007968388,0.9393844993523635,0.9461887819514354,0.9456969061009002,0.9055024511813219,0.8796871669590596,0.9139791116722139,0.9460986047121707,0.7887065304717089,0.8290895378006591,0.7717696053516092,0.938376153858766,0.8778180387270254,0.8155629519109376,0.893885983177846,0.9375563607745405,0.8927710645832991,0.910322834516568,0.6315767900181994,0.9333262284599367,0.7459625190601892
alkaloid,purine,0.45409978521421196,0.9515420307914283,0.7596448656359135,0.9073551835516716,0.8532652358544703,0.958436490629765,0.9599858995589513,0.9590595333737765,0.9411962420685019,0.9584774802839763,0.9599613057664246,0.9597891492187371,0.9500172156547687,0.9530914397206145,0.9595842009476808,0.9591251168205145,0.9133560689282025,0.8843763834008296,0.9226033349182666,0.959494023708416,0.7980193799085111,0.8403862865012871,0.7830663540522372,0.9518863438868029,0.9005427030217573,0.8244823006673115,0.9045105015494089,0.9504271121968815,0.9062320670262826,0.9235542948959683,0.6471856503418537,0.9399501565804791,0.7575707891328228
alkaloid,putrescine,0.4827925431621059,0.9835795445229624,0.7863209325966126,0.9381630076568674,0.8836139758324999,0.9898181698939188,0.991367578823105,0.9905559836697218,0.9725123378859176,0.9898427636864455,0.9913429850305783,0.9911544326212064,0.9816284369825056,0.9842435769211851,0.9909658802118345,0.9904904002229837,0.9431965371940122,0.9085930711088521,0.9513452804512141,0.9908757029725698,0.8278270564509518,0.8703251299372039,0.8132511354134216,0.9827925431621058,0.9178731288222852,0.8534865799872112,0.9316456526372744,0.9816940204292437,0.9365972028659966,0.9534767424702005,0.6629092816972996,0.9710695020576806,0.7804758079060845
alkaloid,pyridine,0.3476414552966831,0.833868931481694,0.7233936154514601,0.8008476660490892,0.7552015871194111,0.8410421209686675,0.8425095505894312,0.8416159761276254,0.8230804544932859,0.8417717368136283,0.8425177485202735,0.8422800085258481,0.8329507632273614,0.8356478824744634,0.8423537899034284,0.8418127264678396,0.7979128068075618,0.7798363693003886,0.8064386548835074,0.8420504664622649,0.6966109753898116,0.7383220475152071,0.6786247151219033,0.834475578364021,0.7843452312636291,0.7231066878719811,0.7903953042252135,0.8339181190667475,0.793428538636848,0.8130789788657343,0.5585988096604417,0.8354757259267761,0.6590152645472283
alkaloid,pyrrolidine,0.47447164335721664,0.9649128559951469,0.7718679805217163,0.920496466691807,0.8678493548228428,0.9721188372054893,0.9736682461346756,0.9727254840878162,0.953747274187995,0.9722745978914922,0.9736600482038333,0.9734387040710925,0.963699562230493,0.9665606400944402,0.9732665475234051,0.9727746716728698,0.9289239395976455,0.892959616992671,0.9346788870489089,0.9731763702841403,0.8135872505779541,0.85428177927891,0.7970110344149137,0.9651096063353609,0.9052073256710006,0.8387712941253628,0.914782508894755,0.9641258546342903,0.9189306619009362,0.9368759325146333,0.651112459215294,0.9536161072945188,0.764153727599154
alkaloid,pyrrolizidine,0.4829319079864242,0.9854896624092079,0.7879523208342214,0.9405650013936483,0.8846715089111509,0.9927612270662884,0.9942122608253676,0.9933022905018773,0.974324080602056,0.9927038415503927,0.9941876670328409,0.9939827187617846,0.9844731189847682,0.9869570920299716,0.9938105622140971,0.9934990408420915,0.9460740109196439,0.9116508993130134,0.9538620452197866,0.9937203849748324,0.8305569674214228,0.8730550409076749,0.8158990670754701,0.9855388499942614,0.9206358315161254,0.8562492826810513,0.9343099801610074,0.9844895148464528,0.9388024462625634,0.9562394451640406,0.6642127527012183,0.9739305799216278,0.7883048318604384
alkaloid,quinazoline,0.4679870800609926,0.9688560607302716,0.773269826695742,0.9241773376399797,0.8689724713482317,0.9760620419406142,0.9776114508698005,0.9766686888229411,0.9576740830614353,0.9761686150415635,0.9776032529389582,0.9773983046679018,0.9676427669656179,0.9704218655211425,0.9772097522585299,0.9767178764079946,0.930670098867046,0.8978209899821286,0.9378514862848617,0.9771195750192652,0.8181371021954059,0.859290715023528,0.8023314915315375,0.969282353134069,0.9072977980357758,0.8428620616156483,0.9186601301831417,0.9679214966142545,0.9232017838697513,0.9424259316948402,0.6587119411060648,0.957985604433441,0.7708678329589611
alkaloid,quinoline,0.39033627912314933,0.8842698102998803,0.7063419192995688,0.8417061533668901,0.7898296469970979,0.8914266039251693,0.892959616992671,0.8920168549458117,0.873251791247889,0.8915495728878031,0.8929514190618288,0.8927300749290878,0.8832860585988097,0.8868357626535063,0.8925579183814005,0.8920824383925497,0.8472151628928858,0.8184650194290961,0.8554622813201948,0.8926644914823498,0.7686543916315522,0.7891164270138217,0.7640307586365201,0.8859421881917005,0.827351576462101,0.7643914675935793,0.839484514108639,0.884646915118624,0.8474856946106802,0.8604302274106016,0.5937023495269794,0.8735141250348412,0.7014641504484268
alkaloid,quinolizidine,0.4869406961682871,0.9899575347182371,0.7922890262497746,0.9449672902559394,0.8890901936351265,0.9971471200668951,0.9986965289960814,0.997753766949222,0.9787755570494008,0.9971717138594218,0.9986719352035546,0.9984669869324982,0.9887278450918988,0.9914249643390008,0.9982948303848109,0.99781935039596,0.9505910708137266,0.9154793330163467,0.9583299175288157,0.9982046531455461,0.8349100686986605,0.8774081421849125,0.8203013559377613,0.9899903264416061,0.9253496417504222,0.8607499467134495,0.9387778524700365,0.988957387155482,0.9432047351248545,0.9607729009198078,0.6674345395222246,0.978365660507288,0.7854601498581758
alkaloid,spermidine,0.4820219376629339,0.9815300618123985,0.7846485547047926,0.9363594628715712,0.8822039317276319,0.988031020970307,0.9895804298994934,0.988637667852634,0.970856355855782,0.9880556147628339,0.9895558361069666,0.9893836795592792,0.9798904756439475,0.9824892197209424,0.9891787312882229,0.9886868554376875,0.9414585758554541,0.9069862766637701,0.9499188404846617,0.989088554048958,0.8262530537292387,0.8687183354921217,0.8117919037235002,0.9810545818235478,0.9162007509304652,0.8517978062337066,0.9299240871604008,0.9799232673673165,0.9346296994638553,0.9517715728550113,0.662630552048663,0.969282353134069,0.7787542424292109
alkaloid,spermine,0.4811119673394435,0.9811119673394435,0.784984669869325,0.9360233477070388,0.8814087324359332,0.9877113016674591,0.9892771064583299,0.988317948549786,0.9700611565640832,0.9877522913216704,0.9892361168041186,0.9890311685330623,0.9794723811709924,0.9820383335246183,0.9888754078470594,0.9883671361348396,0.9411552524142907,0.9067977242543982,0.9495171418733912,0.9887688347461101,0.8257201882244921,0.8681526782640062,0.8113082258038071,0.9806364873505927,0.9159630109360397,0.8515436703775967,0.9295387844108147,0.979619943926153,0.9342116049909003,0.9514518535521634,0.6641307733927957,0.968962633831221,0.7786804610516306
alkaloid,thiazole,0.40439573051761735,0.8933613156039416,0.7039235297011034,0.8497483235231428,0.8611926349789313,0.9005509009525996,0.9020511222967323,0.901108360249873,0.8826220262005869,0.9007886409470249,0.9020265285042055,0.9018543719565182,0.8922136052860258,0.895205850043449,0.9016658195471463,0.9011903395582955,0.8624715121903231,0.824752832385106,0.8664721024413438,0.901592038169566,0.7540702726631798,0.7958469282353134,0.736100408256956,0.8955419652079815,0.8380006886261907,0.7859110360544999,0.8459854732665475,0.8926726894131921,0.8492318538800807,0.8698332540866686,0.6146644586906265,0.883458215146497,0.7081290682231804
alkaloid,tropane,0.48625206997753767,0.988990178878851,0.7914692331655491,0.9440655178632913,0.8884507550294306,0.9961633683658244,0.9977127772950107,0.9967700152481513,0.9777918053483301,0.9961879621583513,0.9977045793641685,0.9974832352314276,0.9877604892525127,0.9904576084996147,0.9973110786837402,0.9968192028332049,0.949607319112656,0.9152169992293945,0.9574937285829057,0.9972209014444754,0.8338115459657982,0.8763260153137348,0.81917004148153,0.98902297060222,0.92425111901756,0.8597170074273254,0.9378432883540194,0.9879900313160959,0.9422701710088374,0.9597399616336837,0.6660736830024102,0.9774474922529554,0.7852633995179616
phenolic compound,acetophenone,0.4786361922250824,0.9737830171664672,0.7822465609680117,0.9301372333622994,0.8765719532390025,0.9809726025151252,0.9824892197209424,0.9816940204292437,0.9627486022527914,0.9810135921693365,0.9824646259284157,0.9822596776573593,0.9725369316784443,0.975414405404076,0.9820875211096719,0.9816284369825056,0.9348100539423849,0.9002065878572248,0.9426636716892657,0.9819973438704072,0.8225885786427506,0.8645783804167828,0.8070289059041498,0.9738158088898362,0.9096506041875031,0.8476906428817367,0.9229476480136414,0.9728648489121345,0.9273417389450903,0.9449426964634127,0.6548507156793625,0.9622403305405716,0.7713515108786543
phenolic compound,anthraquinone,0.46728205800855865,0.9588709809644046,0.7669738158088898,0.9165532619566822,0.8609712908461904,0.9660933580364316,0.9676099752422489,0.966650817333705,0.9479841288058894,0.9661343476906429,0.9675853814497221,0.9673968290403502,0.9581495630502861,0.9605351609253824,0.9672246724926629,0.966716400780443,0.9216851666639341,0.8851961764850552,0.9280631568592087,0.967101703530029,0.8125625092226721,0.8509288255644275,0.7954452296240428,0.9590349395812497,0.8957223196865112,0.8348116935285534,0.9085110918004295,0.9580183961568101,0.9134790378908364,0.9313259333344264,0.6513174074863505,0.9474430653703005,0.766047449623715
phenolic compound,biflavonoids,0.48849010509747337,0.9849977865586725,0.7874440491220016,0.940138708989851,0.8841140496138774,0.9921873719073306,0.9937367808365168,0.9927940187896575,0.9738158088898362,0.9922119656998574,0.9937121870439901,0.9935072387729337,0.9837189093472808,0.9864816120411208,0.9933350822252464,0.992843206374711,0.9459592398878524,0.9109130855372104,0.9537308783263104,0.9932449049859815,0.8304585922513158,0.8725959567805086,0.8155547539800955,0.9850305782820417,0.920914561164762,0.8569707005951698,0.9338508960338411,0.984014034857602,0.938376153858766,0.9558459444836124,0.6640651899460576,0.9734223082094079,0.7806643603154564
phenolic compound,flavonoids,0.5680592218524044,0.6529487957239593,0.47987407978226293,0.6222065550655015,0.5578200062304275,0.6565148956403404,0.6574904494105688,0.656564083225394,0.6458329917528816,0.6560968011673853,0.6574494597563575,0.6572773032086702,0.6498499778655867,0.6518912626453083,0.6570887507992983,0.65669525011887,0.6414880884064862,0.5932268695381285,0.6295191093767933,0.6570969487301405,0.5585004344903346,0.5638454853994852,0.5336279123149317,0.6500959157908544,0.5999327769670935,0.5761095899394992,0.6045892016854946,0.6490301847813612,0.6168697020871932,0.6311095079601908,0.4139135282254759,0.6390942926005476,0.4951632208030693
phenolic compound,isoflavanoids,0.4880884064862029,0.991138036759522,0.7933875489826367,0.9461477922972242,0.8901395287829352,0.9983440179698644,0.9998934268990507,0.9989506648521913,0.9799232673673165,0.9983686117623912,0.999868833106524,0.9996638848354675,0.9898755554098145,0.9926218622419701,0.9994917282877802,0.9989998524372449,0.9516731976849043,0.9166106474725779,0.959526815431785,0.9994015510485154,0.8359430079847846,0.8784738731944057,0.8213015035005164,0.9911872243445754,0.9261530389729632,0.8617173025528356,0.9399419586496368,0.9901542850584513,0.9443688413044548,0.9618878195143545,0.6677624567559148,0.9795625584102573,0.7862963388040859
phenolic compound,lignans,0.48070207079733074,0.9713728254988441,0.7739502549556492,0.9267760817169747,0.8709973602662688,0.9786279942942402,0.9800954239150038,0.9791526618681444,0.9604531816169599,0.9785870046400289,0.9800708301224771,0.9798822777131052,0.9702906986276664,0.9728238592579233,0.9797101211654179,0.979201849453198,0.9326949877850831,0.8982718761784526,0.9407289600104933,0.9796035480644685,0.8178501746159269,0.860348248102179,0.8026512108343854,0.9716023675624272,0.908814415241593,0.8492154580183962,0.9207014149628634,0.9703890737977734,0.9251282976176813,0.9429260054762179,0.6602121624501975,0.9599285140430556,0.768711777147448
phenolic compound,naphthoquinone,0.47106950205768067,0.9680526635077307,0.7729747011854208,0.9238494204062895,0.868726533422964,0.9752914364414422,0.976791657785575,0.9758488957387156,0.9571002279024774,0.975316030233969,0.9767834598547327,0.9765621157219918,0.9669541407748684,0.9696184682986014,0.9763899591743044,0.975898083323769,0.9290305126985948,0.893951566624584,0.9367201718286304,0.9762997819350396,0.8177436015149776,0.8603728418947058,0.8015936777557344,0.9687576855601646,0.9048712105064681,0.8420750602547917,0.9171517109081668,0.9672000787001361,0.9224311783705793,0.9409011165581808,0.6631716154842517,0.9565591644668886,0.7684084537062845
phenolic compound,phenol,0.5033939433686937,0.5535406863307701,0.47972651702710234,0.5476053844009772,0.48138249905723796,0.5571887655555737,0.5585086324211769,0.5578282041612697,0.5513436408650456,0.5572461510714696,0.5584676427669656,0.5583282779426473,0.5552458559459592,0.5534833008148743,0.5584512469052811,0.5587463724156023,0.5317013985670017,0.48844091751241986,0.52907806069748,0.5580659441556951,0.45766588513059303,0.47029069862766637,0.4395648538308931,0.5509665360463019,0.4939827187617845,0.456796904461314,0.5021970454657244,0.5521962256726403,0.5165434244396714,0.5315374399501566,0.3095866603269335,0.5396205997606204,0.4538948369431555
phenolic compound,phenolic acid,0.4983112262464954,0.9717663261792724,0.775229132167041,0.9278418127264678,0.8710301519896378,0.9786935777409782,0.980193799085111,0.9792510370382516,0.9618960174451968,0.9786853798101359,0.9801692052925841,0.9799642570215278,0.9706678034464101,0.973004213736453,0.9797921004738404,0.9793166204849896,0.9329081339869817,0.8975668541260186,0.94017150071322,0.9797019232345756,0.8181944877113017,0.8600367267301733,0.8040284632158843,0.9715039923923202,0.9067649325310292,0.8441491367578823,0.9203407060058041,0.9704874489678805,0.9250135265858898,0.9425489006574741,0.6501942909609615,0.9598957223196866,0.7677772130314309
phenolic compound,phenylpropanoid,0.4871128527159745,0.9850961617287797,0.7868701939630437,0.9397616041711072,0.8837697365185028,0.9915479333016347,0.9930645505074519,0.9922529553540687,0.9735698709645686,0.9915561312324769,0.9930399567149252,0.9928350084438687,0.9832270334967455,0.9858421734354249,0.9926628518961814,0.9921709760456461,0.9451230509419423,0.9099621255595087,0.9527143349018707,0.9925726746569166,0.830114279155941,0.872448394025348,0.8155055663950419,0.9844239313997147,0.9198488301552689,0.8562984702661048,0.9331950615664606,0.983341804528537,0.9381630076568674,0.9551245265694939,0.6631634175534096,0.9727664737420275,0.780139692741552
phenolic compound,stilbene,0.4858913610204784,0.9484432129330557,0.7539391057697037,0.9060599104785952,0.8494286042202948,0.9556164024200292,0.957116623764162,0.9561738617173026,0.937539964912856,0.9555918086275024,0.9570920299716351,0.9569034775622632,0.9472135233067174,0.9500418094472955,0.9567313210145759,0.9562230493023561,0.9108802938138414,0.8782279352691381,0.9206686232394944,0.9566247479136266,0.795641979964257,0.8381728451738781,0.7805741830761915,0.9485743798265318,0.8853437392402158,0.8305651653522651,0.8980341361840272,0.9475742322637766,0.903100457444541,0.9209309570264466,0.6428899345805119,0.9368185469987376,0.7481595645259137
phenolic compound,tannin,0.48329261694348347,0.9006246823301799,0.7171385942188192,0.8583561509075109,0.8019707825744782,0.907174829073142,0.9085930711088521,0.9076503090619927,0.8912790411700087,0.9070682559721926,0.9085684773163254,0.908363529045269,0.8992474299486809,0.9017805905789379,0.9082241642209506,0.9077650800937843,0.8728173009132495,0.8278680461051631,0.8704071092456264,0.9081175911200013,0.7799757341247069,0.80048695709203,0.7563492974373268,0.9006574740535489,0.8396402747946419,0.7817136954632651,0.8505107310914725,0.9001328064796446,0.8598727681133282,0.8730468429768327,0.5966454066993491,0.8889836205341771,0.7205079437949862
phenolic compound,xanthone,0.481095571477759,0.9762587922808283,0.7791477431096391,0.9316620484989588,0.8756045973996164,0.9834647734911708,0.9850141824203571,0.9840714203734977,0.9651587939204145,0.9835057631453821,0.9849895886278304,0.9847846403567739,0.97502910265449,0.9778737846567527,0.9846124838090866,0.9841370038202357,0.9381384138643406,0.9022888622911577,0.9451394468036267,0.9845223065698218,0.8249823744486892,0.8659064452132281,0.8088160548277614,0.9763407715892509,0.9125198799822924,0.8493466249118723,0.9255217982981095,0.9753242281648112,0.9301946188781951,0.9480907019068388,0.663852043744159,0.9647161056549327,0.7737617025462773
polyketide,acetogenin,0.48585037136626713,0.9885884802675805,0.7909035759374334,0.9435982358052828,0.8876391598760472,0.9957780656162385,0.9973274745454247,0.9963847124985654,0.9774065025987441,0.9958190552704498,0.997302880752898,0.9970979324818415,0.9873423947795577,0.9900723057500287,0.9969257759341542,0.9964339000836189,0.9491400370546474,0.914077486842321,0.9569772589398435,0.9968355986948894,0.8337213687265335,0.8761210670426784,0.8188831139020512,0.9887032512993721,0.9236854617894443,0.8592661212310013,0.9373760062960109,0.9875883327048253,0.9418356806741979,0.9594202423308357,0.6689347608663573,0.9769966060566313,0.7842878457477332
polyketide,ansamycin,0.4872030299552393,0.9901870767818203,0.7924529848666196,0.9451968323195226,0.8892377563902871,0.9973930579921628,0.998942466921349,0.9979997048744896,0.9789723073896148,0.9974176517846896,0.9989178731288223,0.9987129248577659,0.988924595432113,0.9916709022642685,0.9985407683100785,0.9980488924595432,0.9507386335688872,0.9156760833565608,0.9585758554540834,0.9984505910708137,0.8353035693790887,0.8776704759718646,0.8207440442032431,0.9902362643668738,0.9253660376121067,0.8608155301601875,0.9390237903953043,0.9892197209424342,0.9434506730501222,0.9609860471217064,0.6674673312455937,0.9786115984325556,0.785624108475021
polyketide,macrolide,0.4328753422636127,0.9348100539423849,0.7394861536948074,0.8902788936072535,0.8350084438687675,0.9419668475676739,0.9435162564968602,0.942737453066846,0.9238740141988162,0.9420242330835698,0.9434916627043334,0.943286714433277,0.9337115312095228,0.9370972766473742,0.9431309537472742,0.9426226820350544,0.8969684051745339,0.8657260907346985,0.9049695856765753,0.9430243806463249,0.7987325998917874,0.8398862127199095,0.8024708563558558,0.9374333918119067,0.8731370202160974,0.8096030561886179,0.8870407109245626,0.9344329491236412,0.8919266777065469,0.9066255677067109,0.6241576626059583,0.9240215769539768,0.7410027709006247
polyketide,polyene,0.47759505500811594,0.9794477873784657,0.7832221147382401,0.9351133773835484,0.879219884901051,0.9866373727271237,0.9881867816563099,0.9873096030561886,0.9683805807414209,0.986678362381335,0.9881621878637832,0.9879572395927267,0.9782344936138119,0.9809971963076519,0.9878178747684084,0.9873259989178731,0.9399829483038481,0.9051991277401584,0.9479513370825203,0.9876949058057746,0.8252201144431146,0.8816710662228854,0.8110868816710662,0.9795461625485727,0.9148726861340197,0.8503877621288387,0.9284484596087947,0.9785788067091866,0.9329081339869817,0.9502795494417209,0.658105294223738,0.9678723090292011,0.7769834893672837
polyketide,polyether,0.48071846665901524,0.983374596251906,0.7920348903936646,0.9393844993523635,0.8849994261448411,0.990564181600564,0.9921135905297503,0.991170828482891,0.9721926185830696,0.9905887753930908,0.9920889967372235,0.9918840484661672,0.9821121149021986,0.9848420258726698,0.9917446836418488,0.991236411929629,0.943893361315604,0.9091587283369678,0.9517961666475382,0.991621714679215,0.8296387991670903,0.870939974750373,0.814161105736912,0.9835221590070666,0.9184879736354544,0.8541178206620649,0.9321949140037055,0.9824728238592579,0.9372284435408503,0.9543211293469528,0.6622288534373924,0.9717991179026414,0.7795658375825941
